,Source.IP,Source.Port,Destination.IP,Destination.Port,Protocol,Flow.Duration,Total.Fwd.Packets,Total.Backward.Packets,Total.Length.of.Fwd.Packets,Total.Length.of.Bwd.Packets,Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Fwd.Packet.Length.Std,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Bwd.Packet.Length.Std,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Std,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Total,Fwd.IAT.Mean,Fwd.IAT.Std,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Total,Bwd.IAT.Mean,Bwd.IAT.Std,Bwd.IAT.Max,Bwd.IAT.Min,Fwd.PSH.Flags,Fwd.Header.Length,Bwd.Header.Length,Fwd.Packets.s,Bwd.Packets.s,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Packet.Length.Std,Packet.Length.Variance,FIN.Flag.Count,SYN.Flag.Count,RST.Flag.Count,PSH.Flag.Count,ACK.Flag.Count,URG.Flag.Count,ECE.Flag.Count,Down.Up.Ratio,Average.Packet.Size,Avg.Fwd.Segment.Size,Avg.Bwd.Segment.Size,Subflow.Fwd.Packets,Subflow.Fwd.Bytes,Subflow.Bwd.Packets,Subflow.Bwd.Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active.Mean,Active.Std,Active.Max,Active.Min,Idle.Mean,Idle.Std,Idle.Max,Idle.Min,target
ACK.Flag.Count,-0.10381760972703137,-0.36422957436865777,0.15135602850114058,0.4043071259906445,-0.02053237972270236,0.11156671302267103,0.008331490717773716,-0.008913508113846872,0.01871179094466364,-0.018431139970267685,-0.18696386754914934,0.09091664277935028,-0.08747766119306108,-0.32662843166795646,-0.38875609965685903,0.08299056515893513,-0.3952908989639336,-0.5267980077843087,0.03816007979659324,0.14734463608646015,0.16857131272899928,0.08845469685294349,-0.025127725793392463,0.04450662104997149,0.12370416465236114,0.17972183019968535,0.018626737695078558,0.0012827649064678281,0.1430495226124924,0.16450192100142344,0.1910605772183681,0.12144372337410578,0.08822145290412339,0.11562266815022533,0.37266107829515427,0.006438937020095114,-0.008685957759884623,0.13498169625688528,0.08936199560189044,0.05762265542329507,-0.3647146570563136,-0.3281923684374869,-0.48337341921032134,-0.27561363969414954,-0.04507735183802342,0.37266107829515427,-0.030803344122313437,-0.9643778998418997,1.0,0.5062689024817302,-0.03129857085183131,0.02420566837047921,-0.32357130343547474,-0.0874776611902868,-0.3952908989632251,0.008331490717773716,0.01871179094466364,-0.008913508113846872,-0.018431139970267685,-0.3493605545150695,0.08606705719032402,0.015528341798298654,-0.07654529178952138,0.007186892894773105,0.030422793536241482,0.026246955517550047,-0.005353909519491505,0.10691346202032602,0.12003305636677732,0.12433779127699023,0.07769228128537331,-0.07874610557337698
URG.Flag.Count,-0.21443602567182882,-0.22334510170533312,0.2522084277576058,0.22341821937754305,-0.010394905346041303,-0.38579227251281156,-0.03439525376283791,-0.035729859358882544,-0.01595128575160413,-0.024471297597534154,-0.29826639772936975,-0.031212065385255373,-0.26891149333560727,-0.38298902930358375,-0.2785387383578425,-0.03265090008202749,-0.28145529258149615,-0.3534848108909441,-0.01981081184646784,0.1529925524688135,-0.2162804550768587,-0.32062257693926555,-0.37284718413531265,0.007435613259271825,-0.37253534469007615,-0.2184398581494488,-0.2981450133383066,-0.35721007831915313,-0.09870384530402405,-0.33505162775618214,-0.1943176043346772,-0.267070723907615,-0.31798798138256995,-0.08235733074465877,-0.2773261017577184,-0.03320826633366218,-0.034790216191869186,0.1441760363077583,0.07947105412177702,0.010791653702654282,-0.3226688742692746,-0.33403818704160376,-0.40831767989237217,-0.21827722802999389,-0.05210961824789456,-0.2773261017577184,-0.015975851336189374,-0.5119845319851194,0.5062689024817302,1.0,-0.01586806142431898,0.07496976619107798,-0.33468637008776,-0.26891149333156517,-0.2814552925816109,-0.03439525376283791,-0.01595128575160413,-0.035729859358882544,-0.024471297597534154,-0.20230025271438817,0.06889898452054893,-0.02830086796639999,-0.010966024800802322,-0.07828322194116559,-0.08539349682481583,-0.0987555414584166,-0.05008527756634759,-0.303270096325708,-0.17524991321460892,-0.3138154296933245,-0.27434095993047614,-0.04251442637473798
ECE.Flag.Count,0.03138095241002427,0.017398238660325548,-0.023611522291877983,-0.011118690664780486,-0.0004314546370873016,0.003664921010573057,0.0004620514854177369,0.0014078802127488472,-0.0006163222348749473,0.0014643121176869248,0.006682312340109252,-0.0028725298104634476,0.0009356676670461661,0.008491923269636017,0.015844092731541467,-0.0027100228058528062,0.010045932649199946,0.017362267774071863,-0.0012330990233787298,-0.00552795867209882,-0.005425594202841908,-0.00024762201896520334,0.009382230472414634,-0.0014196720987083133,0.0035938690480335996,-0.004944574477613301,0.004276125060973246,0.009323265862114918,-0.0044879857833460945,0.0009625032310337193,-0.0055365466789038115,-0.0004391264036346359,0.004321271007830119,-0.003665281594710202,-0.011622416890124363,0.0008445139106638505,0.001948844212189743,-0.005227268524612909,-0.002812274444942429,-0.0018776414605395752,0.014662873549072314,0.006829082800136578,0.014478312830507512,0.007508287151677387,-0.002162880341914019,-0.011622416890124363,0.9924067009619766,0.030948762020010984,-0.03129857085183131,-0.01586806142431898,1.0,0.0037831304333058274,0.006434020449841048,0.0009356676668738949,0.01004593264710232,0.0004620514854177369,-0.0006163222348749473,0.0014078802127488472,0.0014643121176869248,0.10158454782797803,-0.005501077070672813,-0.0008894751921013072,0.017983885185221506,0.0006804243336375904,-0.00017149303736009415,0.00020978909162066173,0.000791895827672516,0.004290882184937971,-0.0028318472077777665,0.0032315177690116067,0.005403115867563594,-0.005934208853908768
Down.Up.Ratio,0.2782726572785347,0.1539261705719496,-0.21994564298207547,-0.14230476240714524,-0.013337929129282763,0.026956253420704977,-0.013673874782288844,0.03003531425037316,-0.014213649270731021,0.03241753803384832,-0.05592692744744598,0.010803117257046203,-0.05093821628457238,-0.04948457297665476,0.11067656373298632,-0.05061330123022366,0.05852220131947924,0.05014093022947134,-0.02919303474147675,-0.0951361175670957,-0.03069035935564002,-0.002225457250761177,0.034859549164116564,-0.03600780678365784,0.008926602993934083,0.10891815399897126,-0.023242139695443698,0.017831748881678742,0.13050560781384968,0.07191556758088698,-0.03405938714751646,0.04806377051608141,0.09805334557679578,-0.0396422154462559,-0.04471039088980864,-0.012559811451923194,0.027026016691313447,-0.12022772111032719,0.05185114125439311,-0.028642100554485152,0.07559373231072253,0.0823742621168513,0.048295173806949726,0.061593734590219835,-0.027260909428947145,-0.04471039088980864,0.0035941799917643966,-0.02937635038887292,0.02420566837047921,0.07496976619107798,0.0037831304333058274,1.0,0.07434931454562961,-0.05093821628443864,0.0585222013176522,-0.013673874782288844,-0.014213649270731021,0.03003531425037316,0.03241753803384832,0.028372518616003834,0.033692369645544146,-0.015547163189822093,-0.14069502383495686,-0.003596864420715711,0.0035877918360295706,-0.001416161580291487,-0.005427634003135669,0.06692341398183319,0.0695309286654603,0.07298581252391881,0.05262500484803543,0.006410689324576864
Average.Packet.Size,0.04744201154017905,0.0515109567927634,-0.04364865836527513,-0.06298440640939658,-0.00493753917605321,0.11525850917112085,0.12988804081199332,0.14809246931611716,0.0804450049248099,0.14261979752444112,0.48563967904513833,0.16595671322448582,0.4715978974077924,0.4405218950853894,0.7496498945494192,0.10159969181641798,0.8146825356436678,0.7093364749157457,0.16335962934693482,-0.08681972189708875,-0.10185355692468723,-0.06171136610883123,0.07369508198853449,-0.024701642265300687,0.10432740084215472,-0.1113568070821478,-0.012844091451800817,0.050468465385860015,-0.0953512655674709,0.08681094529427678,-0.07674753677429265,-0.04950398964175241,0.03489079620314978,-0.040541744623293116,0.05056701921165091,0.12498568349599051,0.14322476847266988,-0.07789803265441916,-0.058077127467471984,0.15615275783213636,0.8364870934187335,0.9965265288165204,0.8967245084736984,0.825812856010255,-0.0463146935849759,0.05056701921165091,0.006545724149302527,0.35064872650678347,-0.32357130343547474,-0.33468637008776,0.006434020449841048,0.07434931454562961,1.0,0.47159789740454405,0.81468253564162,0.12988804081199332,0.0804450049248099,0.14809246931611716,0.14261979752444112,0.14848702410509174,0.038769961413665975,0.10750658408964563,0.010808425979473842,0.1431022434271045,0.12288963528697959,0.15954433108051325,0.10358584352966162,0.0018539073193677043,0.019051635419860716,0.009332874578319503,-0.00019357956958330753,0.1654886232528479
Avg.Fwd.Segment.Size,-0.01809011365265548,-0.1292782338353095,0.0021536028341650874,0.14020690587964252,-0.0034434916106068887,0.18752942880670054,0.14725281896332099,0.0767995403758789,0.1823840903137747,-0.014476223864940742,0.8267381900886934,0.4017758906872461,1.0000000000000824,0.7794557367744411,0.007128697434126801,-0.007555017279466741,-0.014870077002843474,0.04559281576160524,0.14174444062798883,-0.06281978664896964,-0.036711056072074116,0.002129838802899677,0.06634413581627312,-0.017467129282494106,0.1834253550033676,-0.04784267700172752,0.035978866925032,0.053514001883737,-0.06536142299904434,0.1660160361688294,-0.025872045660767135,0.02221174014443904,0.049547094372237595,-0.03051910010306465,0.1748293187295984,0.1385556288134349,0.07586090390705331,-0.05692651263683876,-0.04016062229693966,0.20105238991466212,0.3013995614407224,0.45746984038923194,0.3691985308938785,0.23733018577297252,-0.03717205498772652,0.1748293187295984,0.0015222998530131245,0.1373701588680477,-0.0874776611902868,-0.26891149333156517,0.0009356676668738949,-0.05093821628443864,0.47159789740454405,1.0,-0.014870077002803428,0.14725281896332099,0.1823840903137747,0.0767995403758789,-0.014476223864940742,0.029154703812745188,0.06659586807116534,0.17022350225401608,0.016661188488155006,0.13958162542017305,0.12176534821663196,0.15831619022151378,0.10033583080759978,0.03248395191890485,0.040915489827046576,0.042391046571647724,0.02486818457513912,-0.01488277890396586
Avg.Bwd.Segment.Size,0.0702482003891577,0.160998418547327,-0.07581193711955446,-0.19142012943357772,-0.002989604100601467,0.059740112354918114,0.07114174445720339,0.120893609974901,-0.011375641162347709,0.15416893853554958,0.12187048527820805,-0.05043633161993147,-0.014870077002931725,0.108145552555777,0.8794494572910966,0.20426262504044526,1.0000000000000442,0.8658567575108486,-0.021929822186561972,-0.10775758298084798,-0.09055779398875848,-0.04411441226903654,0.0845135382859639,-0.026665801917355385,0.04819935741419178,-0.09985326678930849,-0.00023686742088731882,0.06203616563186807,-0.08524721605351464,0.03960513057840326,-0.05083650824096516,-0.04502146650597302,0.04380733943015372,-0.012713123363833649,-0.04129883725185552,0.07062093553702646,0.11646672994467866,-0.1023124674637203,-0.05344133639131755,-0.029005149208581348,0.8069353574351095,0.8289546116911771,0.8660494159467562,0.8199179343849365,-0.03715102157809478,-0.04129883725185552,0.009889430571334089,0.3911855028223524,-0.3952908989632251,-0.2814552925816109,0.01004593264710232,0.0585222013176522,0.81468253564162,-0.014870077002803428,1.0,0.07114174445720339,-0.011375641162347709,0.120893609974901,0.15416893853554958,0.18486212121488224,0.017103614350037873,0.03132410053100497,0.037205849977654075,0.08773423902214132,0.06975472114482076,0.09407203277814274,0.0658881345177773,0.005713858556072067,0.009065623435299364,0.009043500814830841,0.006994022726826716,0.2063471266072015
Subflow.Fwd.Packets,-0.005382176516728311,-0.02617162364639738,0.00841038697602477,0.02948477693157622,0.022859403506930446,0.08472322213261615,1.0,0.7089918164302884,0.758278114025837,0.42558109900869967,0.2509325669657207,0.03719168588862897,0.14725281896275524,0.07072747108739622,0.10580341774183889,0.018126854359815193,0.07114174445711301,0.03781190086550246,-0.002284790375897756,-0.01185748179185791,-0.019417449715764257,-0.022761745172140208,-0.004334337766070232,-0.0030584146227178536,0.08531081047480099,-0.018368281362027797,-0.01951984720753171,-0.005178486431952082,-0.009526262367160816,0.0822769387331279,-0.015399485670947337,-0.017089188804617184,-0.001733349844561652,-0.007441018037520424,0.031459241749408895,0.9738895496058831,0.6954548173630621,-0.011191845580827732,-0.006100749583521327,0.006990270763904443,0.20060805562761902,0.13503314590722165,0.10229642769190089,0.10227565031228822,-0.004549721618297487,0.031459241749408895,0.0005091017859914406,-0.006687264691322899,0.008331490717773716,-0.03439525376283791,0.0004620514854177369,-0.013673874782288844,0.12988804081199332,0.14725281896332099,0.07114174445720339,1.0,0.758278114025837,0.7089918164302884,0.42558109900869967,0.0006182275296320395,0.030110401024867516,0.9040254732202626,0.00197147380225756,0.0789181973237443,0.05725238308824442,0.0842555878790711,0.06199651089683406,-0.006940487312574768,0.002704914266578777,-0.004547502561989824,-0.008033895087416145,0.01921158737413759
Subflow.Fwd.Bytes,-0.01113412373924824,-0.036332942813618894,0.013038452492849597,0.04105740855922167,0.0001838663131199397,0.047715416916969684,0.758278114025837,0.43867219134528973,1.0,0.0009556416464703455,0.29604242268089315,0.038909567137037304,0.18238409031702646,0.09823894568190898,-0.0071773605068789674,-0.0022916310757467883,-0.011375641162375386,-0.013152460723835885,-0.000939764127635236,-0.005523925537522331,-0.009939411438293431,-0.012718267868368233,-0.007682010836636466,-0.0014258452647847107,0.048751460877236495,-0.009342053488911782,-0.01154543568415927,-0.007301306876264807,-0.00450594146135999,0.04566480166851501,-0.008039443052397344,-0.010169567204003985,-0.007187687898596567,-0.003647291466830949,0.021943627835569253,0.7424715733628772,0.4403064665303673,-0.0052255363680530345,-0.002803327854288761,0.007911439949549175,0.11800825510659964,0.08348667668303852,0.05445711138889286,0.05442916138063123,-0.0021741889948748614,0.021943627835569253,-0.0005382463264848827,-0.0154055991127965,0.01871179094466364,-0.01595128575160413,-0.0006163222348749473,-0.014213649270731021,0.0804450049248099,0.1823840903137747,-0.011375641162347709,0.758278114025837,1.0,0.43867219134528973,0.0009556416464703455,-0.008983811715957347,0.03245460413925515,0.8507724866245376,0.0009572067651723129,0.042550940997487616,0.02473992002650936,0.04186983460620038,0.036446679238718666,-0.007310466722461577,-0.002321369570074285,-0.006769563382241221,-0.007051658326660902,-0.0006616311274779292
Subflow.Bwd.Packets,0.008071374679444545,0.0005980343016704052,-0.006016656389475664,0.0012653029725608817,0.015338202565865175,0.0802692084049639,0.7089918164302884,1.0,0.43867219134528973,0.8004613783943496,0.15516982669157198,0.023749118816241355,0.07679954037665741,0.037291765112185744,0.18336160135361246,0.01865381701926241,0.1208936099754997,0.07211432999743499,-0.0023882393999434866,-0.01260096286567765,-0.020267679006658858,-0.022974316375959123,0.0012677791224161286,-0.003260263659883194,0.07969951420833153,-0.01806552093429677,-0.018265112456662635,-0.0008579079873052356,-0.009426685927692673,0.08624168430389716,-0.016506628745308876,-0.016850942187503114,0.006190204288035526,-0.008045612153608958,0.022850979481290768,0.7001979403592408,0.975856131751097,-0.01197468441181635,-0.006214670799949349,-0.0029441645979710854,0.22992838378686342,0.15382887445925447,0.12135313067947072,0.12732541605643763,-0.004911862809739396,0.022850979481290768,0.0014247854998871942,0.007722148530052893,-0.008913508113846872,-0.035729859358882544,0.0014078802127488472,0.03003531425037316,0.14809246931611716,0.0767995403758789,0.120893609974901,0.7089918164302884,0.43867219134528973,1.0,0.8004613783943496,0.007102832510858781,0.018515643368068102,0.5760930600381995,0.005505404071347625,0.07510314522060713,0.057260045339099085,0.08313397990220588,0.057931255839911024,-0.00355876748393275,0.005830145501193411,-0.0006049263759123928,-0.005350732826001548,0.03318998646662513
Subflow.Bwd.Bytes,0.010452213031624514,0.018362255379302386,-0.008239294855963426,-0.018380678447531416,0.00034164603649681504,0.04946722078189398,0.42558109900869967,0.8004613783943496,0.0009556416464703455,1.0,0.017237824599612976,-0.004182988780705849,-0.014476223865080476,-0.010653398883524264,0.22516739090315813,0.018952178287326735,0.15416893853653413,0.09930841312266464,-0.001485714539199081,-0.008534788851081922,-0.015401858425507989,-0.018270469099869128,0.002984198411274171,-0.0022014493989408928,0.04773354874899765,-0.014259440868847333,-0.015581158856564175,-0.00024706965797752987,-0.006955268678593955,0.052865365212163964,-0.012614800929612863,-0.01432066726116285,0.00630361660131805,-0.005651647446895382,0.0037789734107924774,0.41891887683667833,0.7791945410274586,-0.008094519221090082,-0.0042625463220726904,-0.002465387586698029,0.21244909305427145,0.14781286093969476,0.11778423914789987,0.14109485148655762,-0.0033389792703120234,0.0037789734107924774,0.001441228972281222,0.017994689488281403,-0.018431139970267685,-0.024471297597534154,0.0014643121176869248,0.03241753803384832,0.14261979752444112,-0.014476223864940742,0.15416893853554958,0.42558109900869967,0.0009556416464703455,0.8004613783943496,1.0,0.012903687498392855,-0.001762897537086291,0.22541663910281587,0.003987997872377049,0.05451126424468071,0.04762709476143565,0.06466277500802084,0.03865043752130749,-0.0023119641290112,0.0038376175573770336,-0.00012183622117757965,-0.003614054022018148,0.0415999909000675
Init_Win_bytes_forward,0.2614311037420293,-0.03587185696873324,-0.2202880688461762,-0.2478973425064521,-0.010726092527405726,-0.04612986821002641,0.0006182275296320395,0.007102832510858781,-0.008983811715957347,0.012903687498392855,0.08196799992253637,-0.0515621330404756,0.029154703814988744,0.13159688175358508,0.20028641425715477,-0.035193148016051536,0.18486212121650886,0.2570904155969113,-0.0241696046489258,-0.10013778860786808,-0.054628638116695945,-0.024700746383733537,0.028453200881369798,-0.008576864009745526,-0.05515172487201383,-0.0556308463074368,-0.008404752893528624,0.01082951730196147,-0.036922283811216663,-0.07442234222822762,-0.08093795421788429,-0.04638502727292771,-0.026142105180022652,-0.04908641289550966,-0.16788987478565234,0.0007988550151881444,0.007201816712355661,-0.09306526241334408,-0.05632811699484504,-0.024990186600954443,0.18735003393137076,0.15233643484740922,0.23071882178123737,0.1527891230080251,-0.053723978216089395,-0.16788987478565234,0.100990745059965,0.3650085436845432,-0.3493605545150695,-0.20230025271438817,0.10158454782797803,0.028372518616003834,0.14848702410509174,0.029154703812745188,0.18486212121488224,0.0006182275296320395,-0.008983811715957347,0.007102832510858781,0.012903687498392855,1.0,0.21482230841877614,-0.004688657552066455,-0.05200039699597353,-0.0041198047185892405,-0.013310416468844725,-0.011400151715362301,0.0010682885975796309,-0.03636791389664725,-0.03809661552236752,-0.04166196173198677,-0.026479048595305497,0.025896757550510015
Init_Win_bytes_backward,-0.06909152796821845,-0.26270917206502825,0.12476814006601052,0.08396076158063251,-0.004641239480770405,0.043805721008526644,0.030110401024867516,0.018515643368068102,0.03245460413925515,-0.001762897537086291,0.05513918930342464,0.03287696421823811,0.06659586807304002,0.023904949633409885,0.0005621480588739364,0.018179646520605015,0.01710361434940018,-0.0012976331175571416,-0.012222623172437538,-0.05017064523015242,-0.010176717915865734,-0.009246837155251214,-0.008120651629368376,-0.012308387072920635,0.04551039240257224,-0.01987451716685051,-0.00018590608178123514,-0.005673839729155246,-0.026039438061638852,0.05856508918255397,0.03126623599971027,0.012923893480235527,0.014819371110054578,0.018035070246040633,0.08762099515292039,0.025977421244975315,0.015929903652765996,-0.051785726282084915,-0.011134914190068148,0.0017457833779712917,0.0235439750824636,0.04035609091514632,0.025237177131246784,0.04559319653850382,-0.015368829317869502,0.08762099515292039,-0.005355813019836368,-0.08191333698971455,0.08606705719032402,0.06889898452054893,-0.005501077070672813,0.033692369645544146,0.038769961413665975,0.06659586807116534,0.017103614350037873,0.030110401024867516,0.03245460413925515,0.018515643368068102,-0.001762897537086291,0.21482230841877614,1.0,0.036185473106452634,-0.13208916084183694,0.01617454913315174,0.015880674060231782,0.021403330637403382,0.010946799887020077,0.005214457994965042,0.010610752361356002,0.009008809724851753,0.001609840416105728,-0.010303063907996377
act_data_pkt_fwd,0.0007995991420334639,-0.034627682881625745,0.004885094997046155,0.04016053043781231,0.025963753314352196,0.07527981176487952,0.9040254732202626,0.5760930600381995,0.8507724866245376,0.22541663910281587,0.27419349287628525,0.04363110970565787,0.17022350225725397,0.08265925173402466,0.050942580757934626,0.0036818910075637457,0.031324100530652606,0.01512845310856841,-0.0018665315253568668,-0.009760541675810886,-0.015884183742894607,-0.018945660233045208,-0.00622851746741466,-0.002521824049590981,0.07645556200223587,-0.014984812591559505,-0.016302539211013885,-0.005992551749122737,-0.007767584494556863,0.07182504239693052,-0.012435433394231865,-0.014095320848789242,-0.0037318291020602893,-0.006049455173206368,0.033026336007196934,0.8316197717997666,0.5269980634883434,-0.009210049580851507,-0.005030374851386224,0.009074678465123635,0.16098281962341413,0.11177621585315436,0.08036112953362917,0.07961249024178545,-0.0036920270288113384,0.033026336007196934,-0.0008299927762232109,-0.01363284472514005,0.015528341798298654,-0.02830086796639999,-0.0008894751921013072,-0.015547163189822093,0.10750658408964563,0.17022350225401608,0.03132410053100497,0.9040254732202626,0.8507724866245376,0.5760930600381995,0.22541663910281587,-0.004688657552066455,0.036185473106452634,1.0,-0.013542820444003555,0.06571736329936421,0.04546109413813239,0.06884639202699441,0.05274162405677997,-0.006407238834615323,0.0014641522710577384,-0.004612818746841536,-0.007170564226922459,0.007480242893835453
min_seg_size_forward,-0.5230174308119592,0.04708892017262044,0.30549459400060686,-0.1931279104825715,0.014641586107029524,-0.06082448256924824,0.00197147380225756,0.005505404071347625,0.0009572067651723129,0.003987997872377049,0.04791535611646812,0.0011315370758071266,0.016661188486868487,0.058755526706993466,0.018958622367213296,0.008130612894490671,0.03720584997890721,0.024990765740771383,-0.02074826773621935,-0.017748858313944398,-0.0780590446857495,-0.06099004403123459,-0.02979582230586475,-0.009358578381752358,-0.06103409940685835,-0.1209783704106602,-0.020110988026077255,-0.04244343655825991,-0.11777431986332493,-0.06628858079649176,-0.06414462026734077,-0.05563602912452337,-0.06719674686592146,-0.04081015853504251,0.10418615795621325,0.014221666899564825,0.01775942220091946,-0.043610585341845025,0.07982897968416919,-0.022778518438994498,0.023993665512274137,0.012270541329480099,0.026687680931518326,-0.0029780456363788952,-0.07972592832302047,0.10418615795621325,0.018246970800725924,0.0846774779859833,-0.07654529178952138,-0.010966024800802322,0.017983885185221506,-0.14069502383495686,0.010808425979473842,0.016661188488155006,0.037205849977654075,0.00197147380225756,0.0009572067651723129,0.005505404071347625,0.003987997872377049,-0.05200039699597353,-0.13208916084183694,-0.013542820444003555,1.0,0.020024104039103496,0.007829709261143266,0.019335716876580224,0.019041138048888483,-0.09972738148728,-0.06222044341672178,-0.09932727770674743,-0.08684875809726098,0.0558638101941665
Active.Mean,-0.007316904114454408,-0.01643140042337121,0.0031820844613156306,0.018932058364080878,0.06288962882598666,0.1967655663387662,0.0789181973237443,0.07510314522060713,0.042550940997487616,0.05451126424468071,0.16373732537191202,0.059435831514958154,0.1395816254237524,0.07970100740752176,0.1278295338885915,0.009572608715734692,0.08773423902313889,0.06380204779086632,-0.006151605066226034,-0.02741480021849756,-0.01742850980565735,0.0028513795288961983,0.08698097284679275,-0.0069441291591744,0.19763258178537602,-0.017504073321246,0.02082452984604597,0.0868654367028706,-0.021463959998971775,0.18448407929366567,-0.010919111275957636,0.025366125898590292,0.09677209320783732,-0.015582390966357239,0.10062333768423992,0.07539273560391917,0.07391610762934629,-0.025903919728255634,-0.014012055887458017,0.05953941035051433,0.17310564965972938,0.14960542838154847,0.11265538816002524,0.08661402829490553,-0.010648999338110485,0.10062333768423992,0.0007064879590084331,-0.00596080107549296,0.007186892894773105,-0.07828322194116559,0.0006804243336375904,-0.003596864420715711,0.1431022434271045,0.13958162542017305,0.08773423902214132,0.0789181973237443,0.042550940997487616,0.07510314522060713,0.05451126424468071,-0.0041198047185892405,0.01617454913315174,0.06571736329936421,0.020024104039103496,1.0,0.4740191918480278,0.9092984349427976,0.9136525553430163,0.09567018975204773,0.08040960838851105,0.10810389434298999,0.08192784996270104,0.023476835744569782
Active.Std,0.007473843343426801,-0.024945874260650577,-0.004251781775540936,0.033801905052818305,0.010727557419741284,0.25367442144248026,0.05725238308824442,0.057260045339099085,0.02473992002650936,0.04762709476143565,0.15595512209319354,0.04927212577209833,0.12176534822095983,0.08484575426640947,0.12187799173395614,-0.003905674505282674,0.06975472114813734,0.0600190018171926,-0.006725198581059188,-0.02991809500977181,-0.011634911151284988,0.013986636886112807,0.10673933381205157,-0.007653181635987438,0.25795849074841193,-0.01104974905560501,0.038694237936197494,0.11256711579950392,-0.02358757118778273,0.24128274851858109,-0.0026207245984780215,0.04574881416160373,0.12675693015269598,-0.01825624279645701,0.142702278474042,0.05440883752410233,0.055476210642302154,-0.02826851704816352,-0.015293960607867235,0.09085118037010557,0.16052882265277418,0.12921859704542066,0.09858105788816107,0.07408599318032791,-0.011623490718334952,0.142702278474042,-6.671174783640934e-05,-0.027833811921079348,0.030422793536241482,-0.08539349682481583,-0.00017149303736009415,0.0035877918360295706,0.12288963528697959,0.12176534821663196,0.06975472114482076,0.05725238308824442,0.02473992002650936,0.057260045339099085,0.04762709476143565,-0.013310416468844725,0.015880674060231782,0.04546109413813239,0.007829709261143266,0.4740191918480278,1.0,0.7646825082378735,0.0842462112253014,0.09420556422977526,0.18780685878887077,0.13662197263494372,0.05075138139283994,0.018738588489148417
Active.Max,-0.002607453031693787,-0.027059410292357616,0.0018568345406608584,0.03276102530897634,0.049485988629387426,0.2729557857646418,0.0842555878790711,0.08313397990220588,0.04186983460620038,0.06466277500802084,0.19472089658460526,0.06346532470916932,0.15831619022617865,0.10092659048366774,0.14991992832903045,0.004094985744360593,0.09407203278054667,0.07319077528999385,-0.00776518369008721,-0.03457919517737953,-0.01829621383866438,0.007325249100820792,0.11083433397145338,-0.008795308549350867,0.27599202090488356,-0.018340157501444895,0.03154681622071913,0.11372590252522398,-0.027163213923509417,0.25971600528269045,-0.008610349767708253,0.03955379627720036,0.12873521654959832,-0.02030959644807745,0.15300726897431718,0.08036097544800218,0.08126250885479736,-0.032673103312725923,-0.01767508984447952,0.08404719420314291,0.20145648702888136,0.16727153087095642,0.12716916523142607,0.09810853257153207,-0.013445044597068743,0.15300726897431718,0.0002836826631133339,-0.02431867200257226,0.026246955517550047,-0.0987555414584166,0.00020978909162066173,-0.001416161580291487,0.15954433108051325,0.15831619022151378,0.09407203277814274,0.0842555878790711,0.04186983460620038,0.08313397990220588,0.06466277500802084,-0.011400151715362301,0.021403330637403382,0.06884639202699441,0.019335716876580224,0.9092984349427976,0.7646825082378735,1.0,0.6849305121830185,0.10807614110016393,0.14744021165145682,0.14071609823648934,0.07579007585962319,0.027933879967733242
Active.Min,-0.01162636402425714,-0.0070853860523258025,0.005407843036995176,0.0059411096854800095,0.06590459802950356,0.10807065587974429,0.06199651089683406,0.057931255839911024,0.036446679238718666,0.03865043752130749,0.11090363817377202,0.045430973347163804,0.10033583080956368,0.050195416356170676,0.08675430146422321,0.012485723193884355,0.0658881345173373,0.04353967328137697,-0.003930946637579483,-0.01753973424007481,-0.013333186370028843,-0.001599216373267013,0.05114819209782704,-0.004407740467040963,0.10710566017468638,-0.013817277655393874,0.007726956016851371,0.04840147128400567,-0.013629550943640647,0.09995741993019798,-0.009976142165618571,0.009818618618613294,0.05339671947756507,-0.009362933672189178,0.050086330418445485,0.059404524548431016,0.05738763941952573,-0.016573393021319594,-0.008963769275568058,0.027110988253186846,0.11946089713419189,0.10799207973693868,0.08059994072891428,0.062063579509090624,-0.006811441241674043,0.050086330418445485,0.0007785719891935911,0.005560140486609333,-0.005353909519491505,-0.05008527756634759,0.000791895827672516,-0.005427634003135669,0.10358584352966162,0.10033583080759978,0.0658881345177773,0.06199651089683406,0.036446679238718666,0.057931255839911024,0.03865043752130749,0.0010682885975796309,0.010946799887020077,0.05274162405677997,0.019041138048888483,0.9136525553430163,0.0842462112253014,0.6849305121830185,1.0,0.06677229025924976,0.006415054292164495,0.061701002803844905,0.07067487942385572,0.018472341893453544
